age_first_funding_year,age_last_funding_year,age_first_milestone_year,age_last_milestone_year,relationships,funding_rounds,funding_total_usd,milestones,is_CA,is_NY,is_MA,is_TX,is_otherstate,is_software,is_web,is_mobile,is_enterprise,is_advertising,is_gamesvideo,is_ecommerce,is_biotech,is_consulting,is_othercategory,has_VC,has_angel,has_roundA,has_roundB,has_roundC,has_roundD,avg_participants,is_top500,target,sector_trend,fed_rate,vix
1.4082,1.9068,-0.1616,1.8384,5,2,14.609408093703827,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,3.0,1,1,25.0,0.07,19.2275
5.9014,7.2904,5.0027,5.0055,1,4,16.801192546169812,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,5.0,1,1,25.0,0.12,23.789
0.8301,1.0986,1.1014,1.1616,6,2,15.319588176962746,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3.0,1,0,10.0,0.18,17.56954545454545
4.0027,4.0055,4.0027,4.0027,2,2,16.454567959008102,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.5,1,1,8.0,3.94,25.81619047619047
0.0548,0.0548,0.0685,0.4,4,1,11.51293546492023,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0,0,23.6,0.07,25.047619047619047
2.3562,3.4274,3.0027,5.3425,4,2,16.108045416114916,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.0,1,1,4.0,4.94,14.454545454545457
0.0,5.063,5.0055,5.7945,10,3,15.843658936835498,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,5.0,1,1,0.0,3.94,25.81619047619047
0.0,0.0,0.737,0.737,2,1,10.819798284210286,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2.0,0,0,27.2,2.01,24.321818181818184
0.0,0.0,2.7836,4.3014,3,1,13.384729180332174,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0,0,26.0,5.25,11.0425
0.9178,2.7288,2.4164,2.7288,8,3,16.166885910365842,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,2.0,1,0,77.0,0.16,52.405
0.4712,0.4712,0.0,0.9178,12,1,13.122365377402328,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,1,13.0,0.16,21.13095238095238
1.9342,4.0438,2.0027,10.189,2,2,17.00598694946304,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2.5,1,1,7.9338235294117645,2.16,12.459545454545456
7.4904,7.874,7.0055,7.0055,6,2,16.705882371415992,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,4.0,1,0,26.2,4.99,16.918636363636363
0.6548,3.5452,3.8438,6.5589,27,3,17.073607134447293,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,3.6667,1,1,24.8,4.24,21.651
2.2466,5.0356,2.7836,4.3014,2,2,16.066802461833923,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,3.0,1,0,25.8,5.25,12.933000000000002
7.3151,7.3151,5.0055,5.0055,6,1,16.64760562992844,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1.0,1,1,40.0,5.25,12.933000000000002
1.0027,1.0027,1.1644,3.5699,2,1,15.424948670398354,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3.0,0,0,33.2,2.28,13.438
1.6712,1.6712,2.7836,4.3014,3,1,12.765691290604371,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1.0,0,0,25.6,0.16,52.405
1.2384,4.9726,1.0,1.0,1,5,16.390410322440438,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2.0,1,0,6.0,5.26,15.162727272727272
2.8247,2.8247,0.0,2.8219,1,1,16.811242881518265,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0,0,10.0,0.19,20.37333333333333
0.5014,3.2959,2.0685,6.9973,18,3,17.0926553286923,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,2.0,1,1,68.0,5.24,10.9645
3.6986,4.1041,3.0027,4.337,4,2,16.52356082573315,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5.0,1,1,3.0,3.62,12.628095238095238
4.3041,4.3041,2.7836,4.3014,0,1,14.77102238760702,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0,0,0,28.6,4.79,11.84736842105263
2.3973,6.0329,2.7836,4.3014,1,4,16.882167216431583,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,3.5,1,0,27.8,4.94,14.454545454545457
0.0,0.0,0.274,0.863,5,1,9.90353755128617,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,89.0,0.2,31.9295
1.9151,2.5808,2.0,6.9178,10,2,15.096444681204078,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1.0,0,0,5.0,5.24,10.9645
0.8329,7.2521,8.0055,8.4,23,7,17.122397296785223,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,2.0,1,1,28.6,4.59,11.69391304347826
0.5863,0.5863,1.0493,1.0493,8,1,14.77102238760702,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2.0,0,1,17.0,0.13,15.689565217391303
0.8027,0.8027,0.0,1.411,5,1,15.424948670398354,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1,0,10.0,0.19,20.37333333333333
4.7589,6.2247,3.6685,6.2247,2,2,16.648723960844016,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,3.5,1,1,78.0,0.97,61.17739130434782
4.3699,4.3699,2.7836,4.3014,0,1,13.403022345492023,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3.0,0,0,28.6,0.16,21.001818181818184
0.0,1.0247,2.0055,2.7315,12,2,15.137266664613225,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,4.0,1,1,30.0,0.11,20.643157894736845
0.9726,6.7534,5.2466,9.1534,57,4,17.622173069956816,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,4.6667,1,1,29.0,3.78,14.937619047619048
3.8849,5.863,2.8356,6.1123,9,2,15.717618233614914,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,8.0,1,1,24.0,0.08,36.53
0.1753,3.8795,2.0,4.474,12,3,16.84805685283375,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,2.3333,1,1,28.6,4.59,11.69391304347826
1.1616,7.5041,1.3178,4.1589,5,4,16.759949589762293,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,2.0,1,1,25.2,5.26,15.162727272727272
0.0,0.6658,2.7836,4.3014,20,3,16.929025911619092,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,4.0,1,1,27.8,4.94,14.454545454545457
0.5041,3.0986,2.2384,3.7562,10,3,15.803385043104912,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,2.0,1,1,0.0,4.0,12.147619047619049
0.7479,7.8247,4.3151,5.9041,16,7,17.08852678037267,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1.3333,1,0,3.0,4.16,11.26
4.4959,4.4959,3.2548,5.0027,4,1,16.118095750958314,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.0,1,1,10.0,0.15,38.063809523809525
0.0849,0.0849,0.0,0.0,1,1,10.34177474101152,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0,0,10.0,0.19,20.37333333333333
1.7479,2.7288,1.7479,6.1452,16,3,16.88356353960952,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,3.3333,1,1,70.0,5.26,17.273333333333333
4.8521,4.8521,6.5863,6.5863,5,1,15.201805169084134,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.0,1,1,25.0,5.25,10.817619047619049
0.5041,3.7068,2.9863,4.0219,5,3,16.056220353623207,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,4.0,1,1,26.0,5.25,11.0425
0.0411,2.1288,1.7562,4.874,9,3,15.53827733427679,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.0,1,1,6.0,5.25,13.297727272727274
2.0027,3.0466,3.5836,5.4767,9,2,15.607270193858982,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2.5,1,1,27.4,2.0,20.695714285714285
2.137,10.1288,10.4164,12.1863,35,4,17.92152626332182,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,2.0,1,1,27.653146853146858,1.24,28.21047619047619
0.7534,3.0712,3.9178,4.5041,16,3,14.508658238524095,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3.6667,1,1,30.0,0.11,20.643157894736845
0.4548,0.7041,0.5808,1.737,5,2,13.815511557963774,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,5.5,1,1,29.0,0.15,38.063809523809525
1.126,1.4055,0.7918,1.3973,3,2,12.206077645517674,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,2.0,1,0,25.6,0.16,52.405
1.8658,1.8658,0.0,1.863,2,1,14.648420115681892,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2.0,1,0,27.0,0.39,62.66894736842105
2.2164,2.2164,0.7479,3.4164,5,1,13.815511557963774,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1,0,80.0,2.61,27.103500000000004
0.8356,5.7534,4.9781,7.0301,13,5,17.024336087383013,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,2.4,1,1,27.653146853146858,1.61,14.08095238095238
2.5534,6.3945,6.6356,6.6356,15,2,16.36495580701484,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.0,1,0,6.0,4.24,21.651
4.2384,6.5753,7.0027,7.0027,10,2,17.233237274364523,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.5,1,1,2.0,2.63,13.126363636363635
5.5671,8.5342,5.6055,7.8384,3,3,17.40732832678329,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1.5,1,0,27.2,2.01,24.321818181818184
2.1726,3.0849,3.0877,4.7753,7,3,15.716689743138032,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1.6667,1,1,29.0,0.16,17.767391304347825
11.4329,11.4329,2.7836,4.3014,1,1,16.811242881518265,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5.0,1,0,27.4,5.25,14.947619047619046
3.4767,3.4767,3.6849,5.6274,8,1,16.246488953677463,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2.0,1,1,26.0,2.0,22.11047619047619
0.5863,2.6384,3.5425,6.0712,13,3,16.61887099947687,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1.3333,1,1,5.0,5.25,11.0425
0.0,0.0,3.411,3.411,3,1,12.429220196836383,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3.0,0,0,26.2,1.81,30.23857142857143
0.5041,3.3562,3.4219,7.2274,9,5,16.48273883399067,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,5.8,1,1,5.0,5.26,11.155263157894735
0.0,3.9562,4.7616,5.1507,24,5,18.31532023940565,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,3.8,1,1,6.0,4.94,22.198947368421056
1.0164,7.1534,5.6959,8.1781,10,4,16.386212644397094,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,4.0,1,1,0.0,4.49,12.471052631578948
0.0,0.0,-0.4986,5.7699,10,2,17.073607134447293,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2.5,1,1,24.6,5.24,10.9645
3.1616,3.6904,3.0027,4.5041,6,2,16.60667572712668,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2.0,1,1,11.0,0.16,17.43
4.4521,7.2274,7.0055,7.0055,5,2,15.605988706651662,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2.0,0,1,7.0,5.25,14.947619047619046
3.0575,5.011,5.0027,5.0055,2,4,18.308631262515107,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,4.3333,1,1,26.0,0.11,20.643157894736845
0.8027,0.8027,5.3151,5.3151,4,1,13.997832948091215,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0,0,2.0,4.49,12.471052631578948
1.1836,1.3781,1.3288,3.1096,7,2,14.45736497045232,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2.5,1,0,11.0,0.16,17.767391304347825
9.3534,12.4055,7.0055,11.3836,9,3,17.226658303482896,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,4.5,1,0,27.8,1.98,18.303333333333335
2.0027,2.0027,2.00135,4.3589,4,1,13.122365377402328,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.0,0,0,10.0,2.0,20.695714285714285
0.0,6.9671,6.4247,7.3562,19,5,18.119575664681957,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1.75,1,1,26.2,5.25,13.351739130434783
7.1205,7.1205,2.7836,4.3014,3,1,16.749367480991666,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,7.0,1,1,25.4,5.26,11.155263157894735
0.3288,0.3288,-0.4192,-0.4192,3,1,9.90353755128617,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,10.0,0.18,31.978
0.1616,2.1781,1.5096,2.1781,3,4,15.024471202308668,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1.5,0,1,82.0,0.18,44.79545454545455
5.0192,5.0192,5.0027,5.0055,1,1,17.077445910607096,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2.0,1,1,26.0,0.11,20.643157894736845
1.411,2.5151,3.0027,4.337,0,2,14.008662421355451,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.0,1,0,11.0,0.2,31.9295
0.8438,4.2219,0.7616,4.9288,18,3,16.9948136493273,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,3.6667,1,1,0.0,0.39,62.66894736842105
0.4986,3.4247,1.9863,5.9616,14,3,16.388122864507256,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1.6667,1,1,25.8,5.25,12.933000000000002
0.0822,1.7671,0.3014,5.0082,6,3,13.235695634133526,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3.5,1,1,10.0,1.98,18.303333333333335
2.8493,2.8493,2.9068,4.1918,7,1,15.068273812173887,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2.0,1,1,12.0,0.08,31.94190476190476
0.1616,7.5041,7.0521,8.6192,45,7,18.61542482897533,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,4.5,1,1,75.0,2.63,13.126363636363635
0.9726,3.8438,2.0,2.0,18,4,17.565014657424058,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,2.5,1,1,71.0,4.16,11.26
5.4384,6.4192,6.0055,6.0055,26,2,17.399029524198163,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.5,1,1,3.0,3.04,11.868636363636364
2.5973,2.5973,2.9178,5.4822,7,1,16.314484547132974,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3.0,1,0,8.0,2.61,27.103500000000004
5.7534,5.7534,8.0055,9.8356,4,1,13.815511557963774,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.0,1,1,7.0,4.76,19.115652173913045
3.337,3.937,-2.4986,4.7205,5,3,14.414347608503377,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,1,82.0,0.08,31.94190476190476
4.6,9.4164,5.2575,9.7753,19,4,22.463732011962353,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25,1,1,79.0,1.98,18.303333333333335
6.9699,6.9699,0.0849,11.9699,6,1,15.424948670398354,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5.0,1,1,24.8,4.24,21.651
0.8384,1.4055,1.6356,1.6356,4,2,16.749367480991666,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2.5,1,1,28.2,0.19,20.095714285714287
2.3452,3.3534,2.9151,4.6247,3,2,18.096334700960252,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,4.5,1,1,0.0,3.0,13.967619047619047
0.0,3.1452,-2.0932,4.4082,3,3,14.085538458535822,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0,1,26.8,0.15,44.683
2.4164,4.7753,4.0027,4.0027,2,2,16.52356082573315,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.5,1,0,3.0,3.04,11.868636363636364
2.2521,4.7397,5.3370000000000015,7.274,22,3,17.47927192773757,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,3.0,1,1,4.0,4.99,16.918636363636363
2.0685,2.0685,-1.9151,-1.9151,3,1,17.034386422832473,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,1,1,3.0,4.29,12.036
0.3288,2.0932,1.3288,2.7534,4,3,12.058158312538197,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,1,10.0,0.18,31.978
1.6658,2.1123,2.3041,3.5507,23,2,15.623799493077952,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1.0,1,1,28.2,0.19,20.095714285714287
2.2192,7.9315,1.6685,9.0904,7,3,17.511862051730805,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,4.0,1,1,69.0,4.59,11.69391304347826
0.3616,0.3616,0.3753,0.5425,9,1,11.51293546492023,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.0,0,0,17.0,0.09,16.91142857142857
0.3342,5.4904,2.7507,5.589,14,5,16.780267975645856,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1.5,1,1,28.0,3.94,25.81619047619047
2.4822,4.8192,5.5863,11.9452,21,2,17.93454774903691,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,4.0,1,1,27.653146853146858,1.75,25.271
3.4411,3.4411,4.0027,5.7178,6,1,15.607270193858982,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,1,1,12.0,0.18,29.91636363636363
0.0,5.0055,4.9507,7.3726,23,4,16.765198945372877,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,2.5,1,1,76.28378378378379,0.98,16.826363636363638
0.2219,2.0548,0.0411,3.9178,8,4,15.068272955030908,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1.5,1,1,0.0,0.15,44.683
1.2521,1.874,4.7178,5.0959,13,3,14.77102238760702,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,3.6667,1,1,27.4,5.25,14.947619047619046
0.0,1.1479,3.0603,3.7479,14,3,14.520092610465133,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1.3333,1,1,10.0,0.16,26.16272727272727
5.1068,5.1068,2.7836,4.3014,3,1,17.034386422832473,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4.0,1,1,25.4,5.26,11.155263157894735
0.7205,3.5945,2.8384,4.0192,17,4,18.005165315142214,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,2.3333,1,1,27.6,0.12,23.789
1.4192,1.4466,1.663,1.663,5,2,13.815511557963774,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.5,0,1,0.0,0.16,17.43
1.3288,2.063,3.2493,3.7836,11,2,16.380459992348886,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,3.0,1,1,85.0,0.09,16.91142857142857
7.6932,14.0329,12.5041,14.0329,3,3,16.99979497947072,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2.3333,1,0,3.0,3.62,12.628095238095238
5.8411,8.2219,2.7836,4.3014,4,3,17.670296301738183,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,3.3333,1,0,27.6,0.12,23.789
3.6137,4.3753,0.0,7.9178,1,2,16.283610174181653,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4.5,1,1,29.4,3.5,12.951304347826088
1.5973,2.1781,0.0822,0.0822,2,2,14.685749812041585,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1.0,1,0,28.8,0.2,17.424285714285716
0.8356,7.5863,11.589,13.5863,35,4,17.312018149733785,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,2.5,1,1,26.7,6.51,26.38285714285714
2.6712,3.8822,4.0027,7.3205,4,2,15.830413711839864,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1.5,1,1,6.0,4.94,22.198947368421056
6.7479,6.7479,4.0027,4.0027,3,1,17.034386422832473,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0,1,1,41.0,5.25,12.1845
3.7096,8.9562,4.0027,4.0027,7,4,17.046512602148198,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2.0,1,1,3.0,3.62,12.628095238095238
0.8356,1.8986,2.3014,3.8356,21,2,15.414898336565054,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,12.5,1,1,10.0,0.39,62.66894736842105
2.2712,6.3781,3.2548,5.0027,8,6,17.801095816668678,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,5.0,1,1,3.0,4.16,11.26
0.0,0.9151,2.674,8.3836,15,2,15.068273812173887,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5.5,1,1,2.0,2.79,14.459047619047618
5.0767,5.0767,4.7562,6.0466,7,1,15.424948670398354,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0,1,14.0,0.14,17.823
0.0,2.5397,3.7699,5.9233,9,3,14.737783759130211,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1.6667,1,1,27.4,5.25,14.947619047619046
1.0849,2.4986,2.5205,5.0192,10,2,15.943742382861155,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.0,1,1,5.0,5.26,11.155263157894735
2.5836,4.0027,2.0301,4.6164,5,2,15.404745967162468,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1.0,1,0,65.0,5.25,13.351739130434783
4.2959,4.2959,5.0027,5.0027,3,1,15.424948670398354,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.0,1,0,2.0,2.79,14.459047619047618
4.4904,4.4904,2.7836,4.3014,2,1,16.213405921671733,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3.0,1,1,33.2,3.04,11.868636363636364
1.0027,8.2548,2.0685,4.6164,6,4,18.04088339721266,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,4.0,1,1,76.28378378378379,5.98,24.918571428571425
3.0877,4.2795,3.6356,4.6685,7,2,14.508658238524095,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,8.5,1,1,10.0,0.13,22.54
0.6685,1.926,0.0,0.0,2,2,16.195056784687036,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2.0,1,0,5.0,5.24,10.9645
0.0,5.2329,5.7616,7.4877,31,5,17.426428497635523,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,2.5,1,1,31.0,3.0,13.967619047619047
2.5233,2.5233,4.0027,9.8849,5,1,15.851522672265068,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,6.0,1,1,26.2,5.24,15.326
0.3397,5.2247,3.0,6.0329,5,4,17.70180543534093,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,3.0,1,1,2.0,3.0,13.967619047619047
0.0,1.4137,1.4137,1.4137,1,2,15.024471202308668,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2.5,1,0,26.8,0.15,44.683
3.8767,7.1973,2.6658,7.1973,3,4,17.147715103853763,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,3.0,1,0,19.0,5.26,17.273333333333333
1.4959,1.4959,2.0849,2.0849,5,1,14.731801689838349,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2.0,1,1,25.0,0.07,19.2275
0.3315,1.1644,2.0795,9.3507,16,2,15.894952224644102,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4.0,1,1,7.9338235294117645,1.03,15.342727272727274
0.5836,1.6521,0.6329,4.263,6,2,13.199326270390594,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.5,1,1,10.0,1.98,18.303333333333335
